DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,T5
10.1016/j.compositesb.2019.107737,homopolymer,,Poly(ether-azomethine)s-1,,[Rb]NCCCCCCCCCCNC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,431.2
10.1007/s10965-021-02676-x,homopolymer,,PPD/BACl,,[Rb]N1C(=O)C2C(C1=O)CC1C(C2)C(=O)N(C1=O)c1ccc(cc1)Oc1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,431.6
10.1002/pat.5153,homopolymer,,,,O=C1N(C2=CC=C(OC3=CC=C([Fr])C=C3)C=C2)C(C4C1CC(C(N([Rb])C5=O)=O)C5C4)=O,,,,100,,,,0,,,,,,,,,431.6
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,CPD/BPA,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc2c(c1)ccc(c2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,432
10.1016/j.jfluchem.2016.03.016,homopolymer,,PBO4,,[Fr]c1cccc(c1)P(=O)(C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C(=O)c1ccc(cc1)C1C(=O)N(C1=O)[Rb],,,,100,,,,0,,,,,,,,,435
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,polyphosphates-2,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,435
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,siloxane_P(DOPO-VTES),,COc1ccc(cc1)P(=O)(c1ccc(c(c1)C(F)(F)F)[Rb])c1ccc(c(c1)C(F)(F)F)Oc1ccc(cc1)C(c1ccc(cc1)O[Fr])(C)C,,,,100,,,,0,,,,,,,,,435
10.1295/polymj.PJ2008246,homopolymer,,XXIX,,*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)Cc2ccccc2)cc(c1)C(=O)*,,,,100,,,,0,,,,,,,,,436
10.1007/s11696-020-01494-7,homopolymer,,phosphine oxide-aromatic polyethers_P6,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)N=C(c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2ccc(c1)Oc1ccc2c(c1)C1C2C(=O)N(C1=O)[Fr])O)(C)C,,,,100,,,,0,,,,,,,,,436
10.1002/pat.1237,homopolymer,,polypropylene(PP),,O=C(c1ccc2c(c1)CN(C2)CCCCCCN1Cc2c(C1)ccc(c2)C(=O)Oc1ccc(cc1)C(=O)[Rb])Oc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,437
10.1007/s10965-006-0082-3,copolymer,PC,PC-co-ODOPB1,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,,97.7,,,,2.3,,,,,,,,,,437
10.1007/s10965-017-1184-9,homopolymer,,aramides2,,[Fr]C(C1=CC=C(C=C1)NC2=NC(N3CCOCC3)=NC(NC4=CC=C(C=C4)C(NC5=CC=C(OC6=CC=C(N[Rb])C=C6)C=C5)=O)=N2)=O,,,,100,,,,0,,,,,,,,,439
10.1016/j.jfluchem.2016.03.016,homopolymer,,PBO3,,[Fr]c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C1C(=O)N(C1=O)[Rb])CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,,100,,,,0,,,,,,,,,439
10.1007/s10965-017-1184-9,homopolymer,,polyamide-phosphate esters_POAD-APC_2,,[Fr]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[Rb])nc(n1)N1CCOCC1,,,,100,,,,0,,,,,,,,,439
10.5762/KAIS.2013.14.11.6029,homopolymer,,,,O=C(C1=CC(C(N(C2=CC(N3C(C4=CC(C([Rb])=O)=CC=C4C3=O)=O)=CC=C2)C5=O)=O)=C5C=C1)NC6=C(O)C=CC(C(C7=CC=C(O)C(N[Fr])=C7)(C(F)(F)F)C(F)(F)F)=C6,,,,100,,,,0,,,,,,,,,439
10.1007/s00289-015-1488-z,homopolymer,,PPD/BrBPA,,[Fr]c1ccc(cc1)OCc1nnn(c1)CCCn1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,441
10.1016/j.polymdegradstab.2010.03.005,homopolymer,,,,[Fr]O[SiH](CCP1(=O)Oc2ccccc2c2c1cccc2)[Rb],,,,100,,,,0,,,,,,,,,443
10.1007/s10118-015-1557-7,homopolymer,,"poly 3-(4-ethenylphenyl)-3,4-dihydro-2H-1,3-benzoxazine (PVBOZN)",,[Rb]C1=CC=C(NC(NC(C2=CC=CC(C(NC(NC3=CC=C(N4C(C5=CC=C(C(C(F)(F)F)(C6=CC=C7C(C(N([Fr])C7=O)=O)=C6)C(F)(F)F)C=C5C4=O)=O)C=C3)=S)=O)=N2)=O)=S)C=C1,,,,100,,,,0,,,,,,,,,443
10.1021/acsami.0c20537,homopolymer,,Polydiamines-15,,N#COc1cc(cc(c1)Cc1cc([Fr])cc(c1)OC#N)Cc1cc([Rb])cc(c1)OC#N,,,,100,,,,0,,,,,,,,,443.9
10.1007/s10965-006-0082-3,copolymer,PC,PC-co-ODOPB2,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,,96.6,,,,3.4,,,,,,,,,,445
10.1007/s10965-006-0082-3,copolymer,PC,PC-co-ODOPB3,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,,95.4,,,,4.6,,,,,,,,,,447
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,CPD/BACl,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,448
10.1016/j.polymer.2021.123757,homopolymer,,Aromatic Polycarbonates_PC-5,,[Fr]NCCCCNC(=O)c1ccc(cc1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(cc2)C(=O)[Rb])c2ccccc2c2c1cccc2,,,,100,,,,0,,,,,,,,,450
10.1002/(SICI)1097-4628(19970214)63:7<875::AID-APP7>3.0.CO;2-N,homopolymer,,,,O=C1N(C(C2=CC(OC3=CC(C(N([Rb])C4=O)=O)=C4C=C3)=CC=C21)=O)C5=CC=C(C=C5O)C(C)(C6=CC(O)=C([Fr])C=C6)C,,,,100,,,,0,,,,,,,,,450
10.1007/s00289-015-1488-z,homopolymer,,PPD/SPD,,[Fr]c1ccc(cc1)OCc1nnn(c1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)n1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,452
10.1007/s10118-015-1557-7,homopolymer,,polypropylene(PP),,[Rb]C1=CC=C(NC(NC(C2=CC=CC(C(NC(NC3CCC(N4C(C5=CC=C(OC6=CC=C7C(C(N([Fr])C7=O)=O)=C6)C=C5C4=O)=O)CC3)=S)=O)=N2)=O)=S)C=C1,,,,100,,,,0,,,,,,,,,455
10.1016/j.polymer.2021.123757,homopolymer,,Aromatic Polycarbonates_PC-6,,[Fr]NCCCCCCNC(=O)c1ccc(cc1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(cc2)C(=O)[Rb])c2ccccc2c2c1cccc2,,,,100,,,,0,,,,,,,,,458
10.1007/s00289-015-1587-x,homopolymer,PA,aromatic polyamides 12,,[Fr]C(C1=CC(NC(C(N2C(C3=C(C(Br)=C(C(Br)=C3C2=O)Br)Br)=O)C)=O)=CC(C(NC4=CC(N[Rb])=CC=C4)=O)=C1)=O,,,,100,,,,0,,,,,,,,,459
10.1007/s00289-015-1587-x,homopolymer,PA,PA8,,[Fr]Nc1cccc(c1)NC(=O)c1cc(cc(c1)C(=O)[Rb])NC(=O)C(N1C(=O)c2c(C1=O)c(Br)c(c(c2Br)Br)Br)C,,,,100,,,,0,,,,,,,,,459
10.1007/s11696-020-01494-7,homopolymer,,phosphine oxide-aromatic polyethers_P5,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2ccc(c1)C(=O)c1ccc2c(c1)C1C2C(=O)N(C1=O)[Fr])(C)C,,,,100,,,,0,,,,,,,,,461
10.1016/j.polymer.2021.123757,homopolymer,,phosphine oxide-aromatic polyethers_P3,,[Fr]NCCCCCCCCCCNC(=O)c1ccc(cc1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(cc2)C(=O)[Rb])c2ccccc2c2c1cccc2,,,,100,,,,0,,,,,,,,,462
10.1016/j.polymer.2021.123757,homopolymer,,phosphine oxide-aromatic polyethers_P2,,[Fr]NCCCCCCCCNC(=O)c1ccc(cc1)Oc1ccc(cc1)C1(c2ccc(cc2)Oc2ccc(cc2)C(=O)[Rb])c2ccccc2c2c1cccc2,,,,100,,,,0,,,,,,,,,462
10.1002/app.28552,homopolymer,,,,[Rb]C1=CC=C(C(C2=CC=C(P(C3=CC=C(C(C4=CC=C(OC5=CC=C(S(=O)(C6=CC=C(O[Fr])C=C6)=O)C=C5)C=C4)=O)C=C3)(C7=CC=CC=C7)=O)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,463
10.1007/s10965-021-02676-x,homopolymer,,PPD/BP,,[Fr]c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC(CC2)C1CCC2C(C1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,464
10.1002/pat.5153,homopolymer,,,,O=C1N(C2=CC=C(OC3=CC=C([Fr])C=C3)C=C2)C(C4C1CC(C5CC(C(N([Rb])C6=O)=O)C6CC5)CC4)=O,,,,100,,,,0,,,,,,,,,464
10.1007/s10965-017-1184-9,homopolymer,,aramides3,,[Fr]C(C1=CC=C(C=C1)NC2=NC(N3CCOCC3)=NC(NC4=CC=C(C=C4)C(NC5=CC=C(N(C6=CC=C(OC)C=C6)C7=CC=C(N[Rb])C=C7)C=C5)=O)=N2)=O,,,,100,,,,0,,,,,,,,,465
10.1007/s10965-017-1184-9,homopolymer,,polyamide-phosphate esters_POAD-APC_3,,COc1ccc(cc1)N(c1ccc(cc1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[Rb])nc(n1)N1CCOCC1)c1ccc(cc1)N[Fr],,,,100,,,,0,,,,,,,,,465
10.1002/pat.5153,homopolymer,,,,[Rb]N1C(C2CC(C3CC2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC(P(C6=CC=CC=C6)(C7=CC=CC=C7)=O)=C(C=C5)OC8=CC=C(C=C8)[Fr])=O)=O,,,,100,,,,0,,,,,,,,,465.1
10.1007/s00289-015-1488-z,homopolymer,,O-PPD/BrBPA,,O=C(C(C1=C2)=CC(C3=O)=C2C(N3C(C=C4)=CC=C4OCC5=CN(N=N5)CCCN(N=N6)C=C6COC(C=C7)=CC=C7[*])=O)N([*])C1=O,,,,100,,,,0,,,,,,,,,467
10.1007/s10118-015-1557-7,homopolymer,,Poly lactic acid(PLA),,S=C(NC(C1=CC=CC(C(NC(NC2=CC=C(C=C2)[*])=S)=O)=N1)=O)NC3=CC=C(C=C3)N4C(C5=C(C4=O)C=C6C(C(N(C6=O)[*])=O)=C5)=O,,,,100,,,,0,,,,,,,,,467
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,poly(acetal-urethane)s_PAU-MDI,,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1C(F)(F)F)P(=O)(c1ccc(c(c1)C(F)(F)F)[Rb])c1ccccc1)(C)C,,,,100,,,,0,,,,,,,,,470
10.1039/C7RA10493F,homopolymer,,,,[Rb]C1=CC=CC(P(C)(C2=CC=CC(C3C(C(C=CC(OC4=CC=C(C(N([Fr])C5=O)=O)C5=C4)=C6)=C6C3=O)=O)=C2)=O)=C1,,,,100,,,,0,,,,,,,,,473
10.1007/s00289-015-1488-z,homopolymer,,O-PPD/BPA,,O=C(C(C1=C2)=CC(C3=O)=C2C(N3C(C=C4)=CC=C4OCC5=CN(N=N5)C(C=C6)=CC=C6OC(C=C7)=CC=C7OC(C=C8)=CC=C8N(N=N9)C=C9COC(C=C%10)=CC=C%10[*])=O)N([*])C1=O,,,,100,,,,0,,,,,,,,,473
10.1002/app.28552,homopolymer,,,,[Rb]C1=CC=C(C(C2=CC=C(P(C3=CC=C(C(C4=CC=C(OC5=CC=C(C(C)(C6=CC=C(O[Fr])C=C6)C)C=C5)C=C4)=O)C=C3)(C7=CC=CC=C7)=O)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,475
10.1007/s11696-020-01494-7,homopolymer,,phosphine oxide-aromatic polyethers_P7,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)N=C(c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C1C2C(=O)N(C1=O)[Fr])O)(C)C,,,,100,,,,0,,,,,,,,,475
Journal of the Mexican Chemical Society61.3 (2017): 229-240.,homopolymer,PA,PA4,,FC(F)(C1=CC=C(C2=NC(C3=CC=C(OC(C=CC([Fr])=C4)=C4C5=NC(C6=CC=CC=C6)=C(C7=CCCC=C7)N5)C=C3)=C(C8=CC=C(OC9=C(C%10=NC(C%11=CC=CC=C%11)=C(C%12=CCCC=C%12)N%10)C=C(N%13C(C%14C(C%15=C%14C=C(C(C(N%16[Rb])=O)C%17C%16=O)C%17=C%15)C%13=O)=O)C=C9)C=C8)N2)C=C1)F,,,,100,,,,0,,,,,,,,,475
10.1002/app.28552,homopolymer,,,,[Rb]C1=CC=C(C(C2=CC=C(P(C3=CC=C(C(C4=CC=C(OC5=CC=C(O[Fr])C=C5)C=C4)=O)C=C3)(C6=CC=CC=C6)=O)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,476
10.1016/j.polymdegradstab.2023.110388,copolymer,PC,PC/NSD6,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,,100,,,,6,,,,,,,,,,478
10.1039/C7RA10493F,homopolymer,,,,[Rb]C1=CC=CC(P(C)(C2=CC=CC(C3C(C(C=CC(C(C4=CC=C(C(N([Fr])C5=O)=O)C5=C4)=O)=C6)=C6C3=O)=O)=C2)=O)=C1,,,,100,,,,0,,,,,,,,,479
10.1016/j.cclet.2022.06.038,copolymer,polyesters,N-BPA,,O=C([Fr])C1=CC=C(O[Rb])C=C1,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)O[Rb])C,,,60,,,,20,,,,,,,,,479
10.1016/j.cclet.2022.06.038,copolymer,polyesters,B-BPA,,O=C([Fr])C1=CC=C(O[Rb])C=C1,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)O[Rb])C,,,60,,,,20,,,,,,,,,479
10.1016/j.polymdegradstab.2023.110388,copolymer,PC,PC/NSD4,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,,100,,,,4,,,,,,,,,,479
10.1016/j.polymdegradstab.2023.110388,copolymer,PC,PC/NSD2,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,,100,,,,2,,,,,,,,,,480
10.1016/j.polymdegradstab.2023.110388,copolymer,PC,PC,,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,,100,,,,0,,,,,,,,,,482
10.1021/acsapm.3c00444,homopolymer,PC,PC,,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,,,100,,,,0,,,,,,,,,482
10.1039/C7RA10493F,homopolymer,,,,[Rb]C1=CC=CC(P(C)(C2=CC=CC(C3C(C(C=CC(C(C(F)(F)F)(C(F)(F)F)C4=CC=C(C(N([Fr])C5=O)=O)C5=C4)=C6)=C6C3=O)=O)=C2)=O)=C1,,,,100,,,,0,,,,,,,,,483
10.1007/s10965-021-02676-x,homopolymer,,CPD/SPD,,[Fr]c1ccc(cc1)Oc1ccc(cc1)C1(Cc2c(C1=O)cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC1C(C2)C(=O)N(C1=O)[Rb],,,,100,,,,0,,,,,,,,,483.1
10.1007/s10965-021-02676-x,homopolymer,,PPD/BPA,,[Fr]c1ccc(cc1)Oc1ccc(cc1)C1(Cc2c(C1=O)cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC(CC2)C1CCC2C(C1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,483.6
10.1080/10601325.2018.1483201,homopolymer,,poly(pyridine thiourea-imide)s (PPTIs)-ODPA,,[Fr]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,485
10.1039/C7RA10493F,homopolymer,,,,[Rb]C1=CC=CC(P(C)(C2=CC=CC(C3C(C(C=CC(OC4=CC=C(C(C)(C5=CC=C(OC6=CC=C(C(N([Fr])C7=O)=O)C7=C6)C=C5)C)C=C4)=C8)=C8C3=O)=O)=C2)=O)=C1,,,,100,,,,0,,,,,,,,,487
10.1007/s11696-020-01494-7,homopolymer,,phosphine oxide-aromatic polyethers_P8,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)c1c3c2ccc2c3c(cc1)C1C2C(=O)N(C1=O)[Fr])(C)C,,,,100,,,,0,,,,,,,,,488
10.1007/s10118-015-1557-7,homopolymer,,poly(methyl methacrylate)(PMMA),,[Rb]C1=CC=C(NC(NC(C2=CC=CC(C(NC(NC3=CC=C(N4C(C5=CC=C(C6=CC=C7C(C(N([Fr])C7=O)=O)=C6)C=C5C4=O)=O)C=C3)=S)=O)=N2)=O)=S)C=C1,,,,100,,,,0,,,,,,,,,490
10.1080/10601325.2018.1483201,homopolymer,,poly(pyridine thiourea-imide)s (PPTIs)-PMDA,,[Fr]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,491
10.1080/10601325.2018.1483201,homopolymer,,poly(diaminodiphenyl methane spirocyclic pentaerythritol bisphosphonate) (PDSPB),,[Fr]Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)C1SC(C(C1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,493
10.1002/pat.5153,homopolymer,,,,O=C1N(C2=CC=C(OC3=CC(P(C4=CC=CC=C4)(C5=CC=CC=C5)=O)=C(OC6=CC=C([Fr])C=C6)C=C3)C=C2)C(C7C1CC(C8CC(C(N([Rb])C9=O)=O)C9CC8)CC7)=O,,,,100,,,,0,,,,,,,,,493.8
10.1007/s10965-017-1184-9,homopolymer,,MPDI,,[Fr]C(C1=CC=C(C=C1)NC2=NC(N3CCOCC3)=NC(NC4=CC=C(C=C4)C(NC5=CC=CC(N[Rb])=C5)=O)=N2)=O,,,,100,,,,0,,,,,,,,,496
10.1007/s10965-017-1184-9,homopolymer,,polyamide-phosphate esters _PPAD-APC_7,,[Fr]Nc1cccc(c1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[Rb])nc(n1)N1CCOCC1,,,,100,,,,0,,,,,,,,,496
10.1177/0954008320910807,homopolymer,,poly(amide-imide)sPAI_5f,,[Fr]Nc1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,496
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,Polyetherketone(PEK),,COc1ccc(cc1)P(=O)(c1ccc(c(c1)C(F)(F)F)[Rb])c1ccc(c(c1)C(F)(F)F)Oc1ccc(cc1)c1ccc(cc1)O[Fr],,,,100,,,,0,,,,,,,,,497
10.1080/10601325.2018.1483201,homopolymer,,poly(pyridine thiourea-imide)s (PPTIs)-6FDA,,[Fr]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,499
10.1177/0954008320910807,homopolymer,,poly(amide-imide)sPAI_5e,,[Fr]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,500
10.1007/s11696-020-01494-7,homopolymer,,phosphine oxide-aromatic polyethers_P4,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2cc2c(c1)C1C2C(=O)N(C1=O)[Fr])(C)C,,,,100,,,,0,,,,,,,,,502
10.1080/10601325.2018.1483201,homopolymer,,polyphosphates-1,,O=C(c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb])Nc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)[Fr],,,,100,,,,0,,,,,,,,,503
10.1016/j.polymer.2021.123957,homopolymer,,,,O=C(C1=CC=C(C(N([Fr])C2=O)=O)C2=C1)C3=CC(C(N(C4=CC=C(C5=C(C)C=C(N6C(C7=CC(C(C8=CC(C(N([Rb])C9=O)=O)=C9C=C8)=O)=CC=C7C6=O)=O)C=C5)C(C)=C4)C%10=O)=O)=C%10C=C3,,,,100,,,,0,,,,,,,,,504.5
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,poly(acetal-urethane)s_PAU-0,,[Fr]Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1C(F)(F)F)P(=O)(c1ccc(c(c1)C(F)(F)F)[Rb])c1ccccc1,,,,100,,,,0,,,,,,,,,510
10.1177/0954008311424804,homopolymer,,PPD/HPM,,[Rb]Nc1ccc(cc1)C1C(=O)c2c(C1=O)cc(cc2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)CCCCCCCCC(=O)[Fr],,,,100,,,,0,,,,,,,,,510
10.1177/0954008320910807,homopolymer,,poly(amide-imide)s-L-isoleucine_8b,,[Fr]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,511
10.1177/0954008311424804,homopolymer,,O-PPD/DHB,,[Rb]Nc1ccc(cc1)C1C(=O)c2c(C1=O)cc(cc2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)CCCCC(=O)[Fr],,,,100,,,,0,,,,,,,,,511
10.1177/0954008320910807,homopolymer,,poly(amide-imide)sPAI_5a,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,514
10.1177/0954008311424804,homopolymer,,O-pPPDCl/HPM,,[Fr]Nc1ccc(cc1)C1C(=O)c2c(C1=O)ccc(c2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,520
10.1177/0954008320910807,homopolymer,,BPA-Polyarylates,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,520
10.1016/j.polymdegradstab.2014.05.002,homopolymer,,acrylated benzenephosphonates_APBP,,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)[Rb])c1ccccc1)(C)C,,,,100,,,,0,,,,,,,,,525
